Attacker No.,Database,Time Entered,Time Spent (S),Commands Run,Modification Attempts,Filename,Database (Avgs),Total # Attackers,# Relevant Attackers,Avg Time Connected,Avg Commands Run,Avg File Modifications
2091,1,2022-10-21 21:58:43.389,-0.673,0,0,2022-10-23-2211_DATABASE_1_log,,,,,,
2092,2,2022-10-21 21:58:43.390,-0.672,0,0,2022-10-23-2211_DATABASE_2_log,,,,,,
2093,3,2022-10-21 21:58:43.390,-0.641,0,0,2022-10-23-2211_DATABASE_3_log,,,,,,
2094,4,2022-10-21 21:58:43.391,-0.634,0,0,2022-10-23-2211_DATABASE_4_log,,,,,,
2095,3,2022-10-21 21:58:43.391,-0.631,0,0,2022-10-23-2212_DATABASE_3_log,,,,,,
2096,1,2022-10-21 21:58:43.391,-0.277,0,0,2022-10-23-2213_DATABASE_1_log,,,,,,
2097,1,2022-10-21 21:58:43.391,-0.275,0,0,2022-10-24-0000_DATABASE_1_log,,,,,,
2098,2,2022-10-21 21:58:43.392,-0.274,0,0,2022-10-24-0000_DATABASE_2_log,,,,,,
2099,3,2022-10-21 21:58:43.392,-0.27,0,0,2022-10-24-0000_DATABASE_3_log,,,,,,
2100,4,2022-10-21 21:58:43.392,-0.26,0,0,2022-10-24-0000_DATABASE_4_log,,,,,,
2101,2,2022-10-21 21:58:43.393,-0.258,0,0,2022-10-24-0001_DATABASE_2_log,,,,,,
2102,3,2022-10-21 21:58:45.173,-0.245,0,0,2022-10-24-0002_DATABASE_3_log,,,,,,
2103,4,2022-10-21 21:58:45.173,-0.227,0,0,2022-10-24-0003_DATABASE_4_log,,,,,,
2104,1,2022-10-21 21:58:48.022,-0.218,0,0,2022-10-24-0227_DATABASE_1_log,,,,,,
2105,2,2022-10-21 22:04:17.334,-0.214,0,0,2022-10-24-0227_DATABASE_2_log,,,,,,
2106,3,2022-10-21 22:34:17.634,0.292,0,0,2022-10-24-0227_DATABASE_3_log,,,,,,
2107,4,2022-10-21 22:34:17.636,-0.161,0,0,2022-10-24-0227_DATABASE_4_log,,,,,,
2108,1,2022-10-21 22:34:17.636,-0.557,0,0,2022-10-24-0228_DATABASE_1_log,,,,,,
2109,1,2022-10-21 22:34:17.660,-0.531,0,0,2022-10-24-0229_DATABASE_1_log,,,,,,
2110,2,2022-10-21 22:34:17.661,0,0,0,2022-10-24-0229_DATABASE_2_log,,,,,,
2111,3,2022-10-21 22:34:17.661,0,0,0,2022-10-24-0229_DATABASE_3_log,,,,,,
2112,4,2022-10-21 22:34:17.661,0.096,0,0,2022-10-24-0229_DATABASE_4_log,,,,,,
2113,1,2022-10-21 22:34:17.662,-0.143,0,0,2022-10-24-0230_DATABASE_1_log,,,,,,
2114,3,2022-10-21 22:34:17.662,0.093,0,0,2022-10-24-0230_DATABASE_3_log,,,,,,
2115,1,2022-10-21 22:34:17.665,0.048,0,0,2022-10-24-0231_DATABASE_1_log,,,,,,
2116,2,2022-10-21 22:34:17.665,0,0,0,2022-10-24-0231_DATABASE_2_log,,,,,,
2117,3,2022-10-21 22:34:17.667,0.0,0,0,2022-10-24-0231_DATABASE_3_log,,,,,,
2118,4,2022-10-21 22:34:17.667,-0.004,0,0,2022-10-24-0231_DATABASE_4_log,,,,,,
2119,2,2022-10-21 22:34:17.668,0.016,0,0,2022-10-24-0234_DATABASE_2_log,,,,,,
2120,3,2022-10-21 22:41:04.771,0.025,0,0,2022-10-24-0234_DATABASE_3_log,,,,,,
2121,4,2022-10-21 22:40:50.252,0.041,0,0,2022-10-24-0234_DATABASE_4_log,,,,,,
2122,1,2022-10-21 23:10:11.126,0.042,0,0,2022-10-24-0235_DATABASE_1_log,,,,,,
2123,3,2022-10-21 23:10:15.285,0.043,0,0,2022-10-24-0235_DATABASE_3_log,,,,,,
2124,1,2022-10-21 23:13:23.924,0.047,0,0,2022-10-24-0236_DATABASE_1_log,,,,,,
2125,2,2022-10-21 23:21:05.277,0.049,0,0,2022-10-24-0236_DATABASE_2_log,,,,,,
2126,3,2022-10-21 23:21:05.278,0.053,0,0,2022-10-24-0236_DATABASE_3_log,,,,,,
2127,4,2022-10-21 23:21:05.279,0.084,0,0,2022-10-24-0236_DATABASE_4_log,,,,,,
2128,3,2022-10-21 23:21:05.280,0.085,0,0,2022-10-24-0237_DATABASE_3_log,,,,,,
2129,3,2022-10-21 23:21:05.284,0.087,0,0,2022-10-24-0238_DATABASE_3_log,,,,,,
2130,4,2022-10-21 23:21:05.285,0.097,0,0,2022-10-24-0238_DATABASE_4_log,,,,,,
2131,3,2022-10-21 23:21:05.286,0.098,0,0,2022-10-24-0239_DATABASE_3_log,,,,,,
2132,4,2022-10-21 23:21:05.289,0.099,0,0,2022-10-24-0239_DATABASE_4_log,,,,,,
2133,3,2022-10-21 23:21:05.296,0.108,0,0,2022-10-24-0240_DATABASE_3_log,,,,,,
2134,4,2022-10-21 23:21:05.297,0.109,0,0,2022-10-24-0240_DATABASE_4_log,,,,,,
2135,3,2022-10-21 23:21:05.297,-0.406,0,0,2022-10-24-0241_DATABASE_3_log,,,,,,
2136,4,2022-10-21 23:21:05.297,0.001,0,0,2022-10-24-0241_DATABASE_4_log,,,,,,
2137,3,2022-10-21 23:21:05.298,0.385,0,0,2022-10-24-0242_DATABASE_3_log,,,,,,
2138,3,2022-10-21 23:21:05.307,-0.492,0,0,2022-10-24-0243_DATABASE_3_log,,,,,,
2139,4,2022-10-21 23:21:05.309,-0.239,0,0,2022-10-24-0243_DATABASE_4_log,,,,,,
2140,3,2022-10-21 23:21:05.311,-0.236,0,0,2022-10-24-0244_DATABASE_3_log,,,,,,
2141,4,2022-10-21 23:21:05.312,-0.218,0,0,2022-10-24-0244_DATABASE_4_log,,,,,,
2142,3,2022-10-21 23:21:05.313,0.031,0,0,2022-10-24-0245_DATABASE_3_log,,,,,,
2143,4,2022-10-21 23:21:05.313,0.041,0,0,2022-10-24-0245_DATABASE_4_log,,,,,,
2144,3,2022-10-21 23:21:05.314,0.041,0,0,2022-10-24-0246_DATABASE_3_log,,,,,,
2145,4,2022-10-21 23:22:03.436,0.059,0,0,2022-10-24-0246_DATABASE_4_log,,,,,,
2146,3,2022-10-21 23:22:03.439,0.07,0,0,2022-10-24-0247_DATABASE_3_log,,,,,,
2147,1,2022-10-21 23:22:03.440,0.071,0,0,2022-10-24-0252_DATABASE_1_log,,,,,,
2148,2,2022-10-21 23:22:03.447,0.074,0,0,2022-10-24-0253_DATABASE_2_log,,,,,,
2149,1,2022-10-21 23:22:03.447,0.077,0,0,2022-10-24-0301_DATABASE_1_log,,,,,,
2150,2,2022-10-21 23:22:03.448,0,0,0,2022-10-24-0301_DATABASE_2_log,,,,,,
2151,3,2022-10-21 23:22:03.449,0,0,0,2022-10-24-0301_DATABASE_3_log,,,,,,
2152,4,2022-10-21 23:22:03.449,0.272,0,0,2022-10-24-0301_DATABASE_4_log,,,,,,
2153,1,2022-10-21 23:22:03.450,0.319,0,0,2022-10-24-0302_DATABASE_1_log,,,,,,
2154,3,2022-10-21 23:22:03.455,-0.002,0,0,2022-10-24-0302_DATABASE_3_log,,,,,,
2155,1,2022-10-21 23:22:03.456,-0.042,0,0,2022-10-24-0303_DATABASE_1_log,,,,,,
2156,2,2022-10-21 23:22:03.457,0.061,0,0,2022-10-24-0303_DATABASE_2_log,,,,,,
2157,3,2022-10-21 23:22:03.458,-0.943,0,0,2022-10-24-0303_DATABASE_3_log,,,,,,
2158,4,2022-10-21 23:22:03.458,-0.404,0,0,2022-10-24-0303_DATABASE_4_log,,,,,,
2159,1,2022-10-21 23:46:13.869,-0.403,0,0,2022-10-24-0304_DATABASE_1_log,,,,,,
2160,3,2022-10-21 23:46:15.577,-0.402,0,0,2022-10-24-0304_DATABASE_3_log,,,,,,
2161,1,2022-10-21 23:46:16.543,-0.402,0,0,2022-10-24-0305_DATABASE_1_log,,,,,,
2162,3,2022-10-22 00:03:02.482,-0.402,0,0,2022-10-24-0305_DATABASE_3_log,,,,,,
2163,1,2022-10-22 00:10:24.436,-0.401,0,0,2022-10-24-0306_DATABASE_1_log,,,,,,
2164,2,2022-10-22 00:35:58.750,-0.401,0,0,2022-10-24-0306_DATABASE_2_log,,,,,,
2165,3,2022-10-22 00:42:36.183,-0.39,0,0,2022-10-24-0306_DATABASE_3_log,,,,,,
2166,4,2022-10-22 00:42:36.185,-0.342,0,0,2022-10-24-0306_DATABASE_4_log,,,,,,
2167,3,2022-10-22 00:42:36.187,-0.305,0,0,2022-10-24-0307_DATABASE_3_log,,,,,,
2168,1,2022-10-22 00:42:36.188,0.112,0,0,2022-10-24-0308_DATABASE_1_log,,,,,,
2169,3,2022-10-22 00:42:36.197,0.081,0,0,2022-10-24-0308_DATABASE_3_log,,,,,,
2170,4,2022-10-22 00:42:36.198,-0.892,0,0,2022-10-24-0308_DATABASE_4_log,,,,,,
2171,1,2022-10-22 00:42:36.199,0.193,0,0,2022-10-24-0309_DATABASE_1_log,,,,,,
2172,2,2022-10-22 00:42:36.199,0.018,0,0,2022-10-24-0309_DATABASE_2_log,,,,,,
2173,3,2022-10-22 00:42:36.200,-0.033,0,0,2022-10-24-0309_DATABASE_3_log,,,,,,
2174,1,2022-10-22 00:42:36.203,0.163,0,0,2022-10-24-0310_DATABASE_1_log,,,,,,
2175,3,2022-10-22 00:42:36.204,0.135,0,0,2022-10-24-0310_DATABASE_3_log,,,,,,
2176,4,2022-10-22 00:42:36.990,0.052,0,0,2022-10-24-0310_DATABASE_4_log,,,,,,
2177,1,2022-10-22 00:42:36.991,-0.007,0,0,2022-10-24-0311_DATABASE_1_log,,,,,,
2178,2,2022-10-22 00:42:36.991,0.173,0,0,2022-10-24-0311_DATABASE_2_log,,,,,,
2179,3,2022-10-22 00:42:36.991,-0.788,0,0,2022-10-24-0311_DATABASE_3_log,,,,,,
2180,1,2022-10-22 00:42:36.994,0.042,0,0,2022-10-24-0312_DATABASE_1_log,,,,,,
2181,3,2022-10-22 00:42:38.489,0.237,0,0,2022-10-24-0312_DATABASE_3_log,,,,,,
2182,4,2022-10-22 00:42:45.870,0.066,0,0,2022-10-24-0312_DATABASE_4_log,,,,,,
2183,1,2022-10-22 00:42:45.870,0.35,0,0,2022-10-24-0313_DATABASE_1_log,,,,,,
2184,2,2022-10-22 03:24:07.032,0.07,0,0,2022-10-24-0313_DATABASE_2_log,,,,,,
2185,3,2022-10-22 03:24:07.033,0.043,0,0,2022-10-24-0313_DATABASE_3_log,,,,,,
2186,1,2022-10-22 03:24:07.034,0.044,0,0,2022-10-24-0314_DATABASE_1_log,,,,,,
2187,3,2022-10-22 03:24:07.034,-0.143,0,0,2022-10-24-0314_DATABASE_3_log,,,,,,
2188,1,2022-10-22 03:24:07.034,0.141,0,0,2022-10-24-0315_DATABASE_1_log,,,,,,
2189,2,2022-10-22 03:24:07.035,0.643,0,0,2022-10-24-0315_DATABASE_2_log,,,,,,
2190,4,2022-10-22 03:24:07.035,-0.015,0,0,2022-10-24-0315_DATABASE_4_log,,,,,,
2191,1,2022-10-22 03:24:07.037,0.095,0,0,2022-10-24-0316_DATABASE_1_log,,,,,,
2192,3,2022-10-22 03:24:07.038,0.057,0,0,2022-10-24-0316_DATABASE_3_log,,,,,,
2193,1,2022-10-22 03:24:07.038,-0.302,0,0,2022-10-24-0317_DATABASE_1_log,,,,,,
2194,3,2022-10-22 03:24:07.039,-0.287,0,0,2022-10-24-0317_DATABASE_3_log,,,,,,
2195,4,2022-10-22 03:24:07.040,-0.287,0,0,2022-10-24-0317_DATABASE_4_log,,,,,,
2196,1,2022-10-22 03:24:07.040,-0.274,0,0,2022-10-24-0318_DATABASE_1_log,,,,,,
2197,2,2022-10-22 03:24:07.040,-0.261,0,0,2022-10-24-0318_DATABASE_2_log,,,,,,
2198,3,2022-10-22 03:24:07.041,-0.26,0,0,2022-10-24-0318_DATABASE_3_log,,,,,,
2199,1,2022-10-22 03:24:07.041,-0.256,0,0,2022-10-24-0319_DATABASE_1_log,,,,,,
2200,3,2022-10-22 03:24:07.043,-0.255,0,0,2022-10-24-0319_DATABASE_3_log,,,,,,
2201,4,2022-10-22 03:24:07.044,0.166,0,0,2022-10-24-0319_DATABASE_4_log,,,,,,
2202,1,2022-10-22 03:24:07.044,0.203,0,0,2022-10-24-0320_DATABASE_1_log,,,,,,
2203,2,2022-10-22 03:24:07.045,-0.497,0,0,2022-10-24-0320_DATABASE_2_log,,,,,,
2204,3,2022-10-22 03:24:07.046,-0.496,0,0,2022-10-24-0320_DATABASE_3_log,,,,,,
2205,1,2022-10-22 03:24:07.046,-0.492,0,0,2022-10-24-0321_DATABASE_1_log,,,,,,
2206,3,2022-10-22 03:24:07.046,-0.492,0,0,2022-10-24-0321_DATABASE_3_log,,,,,,
2207,4,2022-10-22 03:24:07.046,-0.491,0,0,2022-10-24-0321_DATABASE_4_log,,,,,,
2208,1,2022-10-22 03:24:07.046,-0.487,0,0,2022-10-24-0322_DATABASE_1_log,,,,,,
2209,2,2022-10-22 03:24:07.047,-0.484,0,0,2022-10-24-0322_DATABASE_2_log,,,,,,
2210,3,2022-10-22 03:24:07.047,-0.483,0,0,2022-10-24-0322_DATABASE_3_log,,,,,,
2211,1,2022-10-22 03:24:07.047,-0.483,0,0,2022-10-24-0323_DATABASE_1_log,,,,,,
2212,3,2022-10-22 03:24:07.047,-0.482,0,0,2022-10-24-0323_DATABASE_3_log,,,,,,
2213,4,2022-10-22 03:24:07.047,-0.482,0,0,2022-10-24-0323_DATABASE_4_log,,,,,,
2214,2,2022-10-22 03:24:07.047,-0.48,0,0,2022-10-24-0324_DATABASE_2_log,,,,,,
2215,1,2022-10-22 03:24:07.048,-0.479,0,0,2022-10-24-0325_DATABASE_1_log,,,,,,
2216,3,2022-10-22 03:24:07.048,-0.479,0,0,2022-10-24-0325_DATABASE_3_log,,,,,,
2217,4,2022-10-22 03:24:07.048,-0.479,0,0,2022-10-24-0325_DATABASE_4_log,,,,,,
2218,1,2022-10-22 03:24:07.048,-0.479,0,0,2022-10-24-0326_DATABASE_1_log,,,,,,
2219,2,2022-10-22 03:24:07.048,-0.478,0,0,2022-10-24-0326_DATABASE_2_log,,,,,,
2220,3,2022-10-22 03:24:07.050,-0.478,0,0,2022-10-24-0326_DATABASE_3_log,,,,,,
2221,1,2022-10-22 03:24:07.051,-0.477,0,0,2022-10-24-0327_DATABASE_1_log,,,,,,
2222,3,2022-10-22 03:24:07.051,-0.223,0,0,2022-10-24-0327_DATABASE_3_log,,,,,,
2223,1,2022-10-22 03:24:07.052,-0.295,0,0,2022-10-24-0328_DATABASE_1_log,,,,,,
2224,2,2022-10-22 03:30:06.121,-0.292,0,0,2022-10-24-0328_DATABASE_2_log,,,,,,
2225,3,2022-10-22 03:30:06.122,-0.282,0,0,2022-10-24-0328_DATABASE_3_log,,,,,,
2226,4,2022-10-22 03:30:06.122,-0.281,0,0,2022-10-24-0328_DATABASE_4_log,,,,,,
2227,1,2022-10-22 03:30:06.123,-0.28,0,0,2022-10-24-0329_DATABASE_1_log,,,,,,
2228,3,2022-10-22 03:30:06.123,-0.28,0,0,2022-10-24-0329_DATABASE_3_log,,,,,,
2229,1,2022-10-22 03:30:06.123,-0.28,0,0,2022-10-24-0330_DATABASE_1_log,,,,,,
2230,2,2022-10-22 03:30:06.124,-0.279,0,0,2022-10-24-0330_DATABASE_2_log,,,,,,
2231,4,2022-10-22 03:30:06.124,-0.276,0,0,2022-10-24-0330_DATABASE_4_log,,,,,,
2232,2,2022-10-22 03:30:06.124,-0.268,0,0,2022-10-24-0331_DATABASE_2_log,,,,,,
2233,4,2022-10-22 03:30:06.125,-0.268,0,0,2022-10-24-0331_DATABASE_4_log,,,,,,
2234,3,2022-10-22 03:30:06.125,-0.268,0,0,2022-10-24-0332_DATABASE_3_log,,,,,,
2235,4,2022-10-22 03:30:06.125,-0.268,0,0,2022-10-24-0333_DATABASE_4_log,,,,,,
2236,1,2022-10-22 03:30:06.126,-0.111,0,0,2022-10-24-0334_DATABASE_1_log,,,,,,
2237,2,2022-10-22 03:30:06.126,-0.086,0,0,2022-10-24-0334_DATABASE_2_log,,,,,,
2238,3,2022-10-22 03:30:06.126,0.122,0,0,2022-10-24-0334_DATABASE_3_log,,,,,,
2239,4,2022-10-22 03:30:06.126,0.061,0,0,2022-10-24-0334_DATABASE_4_log,,,,,,
2240,1,2022-10-22 03:30:06.127,0.062,0,0,2022-10-24-0339_DATABASE_1_log,,,,,,
2241,2,2022-10-22 03:30:06.127,0.063,0,0,2022-10-24-0339_DATABASE_2_log,,,,,,
2242,3,2022-10-22 03:30:06.127,0.063,0,0,2022-10-24-0340_DATABASE_3_log,,,,,,
2243,4,2022-10-22 03:30:06.128,0.09,0,0,2022-10-24-0341_DATABASE_4_log,,,,,,
2244,1,2022-10-22 03:30:06.128,0.091,0,0,2022-10-24-0342_DATABASE_1_log,,,,,,
2245,2,2022-10-22 03:30:06.128,0.091,0,0,2022-10-24-0342_DATABASE_2_log,,,,,,
2246,3,2022-10-22 03:30:06.128,0.093,0,0,2022-10-24-0342_DATABASE_3_log,,,,,,
2247,4,2022-10-22 03:30:06.128,0.106,0,0,2022-10-24-0342_DATABASE_4_log,,,,,,
2248,1,2022-10-22 03:30:06.128,0.108,0,0,2022-10-24-0343_DATABASE_1_log,,,,,,
2249,3,2022-10-22 03:30:06.129,0.11,0,0,2022-10-24-0343_DATABASE_3_log,,,,,,
2250,1,2022-10-22 03:30:06.129,-0.794,0,0,2022-10-24-0344_DATABASE_1_log,,,,,,
2251,2,2022-10-22 03:30:06.129,0.328,0,0,2022-10-24-0344_DATABASE_2_log,,,,,,
2252,3,2022-10-22 03:30:06.129,0.33,0,0,2022-10-24-0344_DATABASE_3_log,,,,,,
2253,4,2022-10-22 03:30:06.129,0.511,0,0,2022-10-24-0344_DATABASE_4_log,,,,,,
2254,1,2022-10-22 03:30:06.130,0.598,0,0,2022-10-24-0345_DATABASE_1_log,,,,,,
2255,3,2022-10-22 03:30:06.130,0.605,0,0,2022-10-24-0345_DATABASE_3_log,,,,,,
2256,1,2022-10-22 03:30:06.130,0.614,0,0,2022-10-24-0346_DATABASE_1_log,,,,,,
2257,3,2022-10-22 03:30:06.130,-0.001,0,0,2022-10-24-0346_DATABASE_3_log,,,,,,
2258,4,2022-10-22 03:30:06.130,0.314,0,0,2022-10-24-0346_DATABASE_4_log,,,,,,
2259,1,2022-10-22 03:30:06.131,0.043,0,0,2022-10-24-0347_DATABASE_1_log,,,,,,
2260,2,2022-10-22 03:30:06.133,0.113,0,0,2022-10-24-0347_DATABASE_2_log,,,,,,
2261,1,2022-10-22 03:30:06.133,0.058,0,0,2022-10-24-0348_DATABASE_1_log,,,,,,
2262,3,2022-10-22 03:30:06.133,0.077,0,0,2022-10-24-0348_DATABASE_3_log,,,,,,
2263,2,2022-10-22 03:30:06.134,0.303,0,0,2022-10-24-0349_DATABASE_2_log,,,,,,
2264,3,2022-10-22 03:33:12.714,-0.013,0,0,2022-10-24-0349_DATABASE_3_log,,,,,,
2265,4,2022-10-22 03:34:45.328,-0.767,0,0,2022-10-24-0349_DATABASE_4_log,,,,,,
2266,1,2022-10-22 03:34:46.353,0.271,0,0,2022-10-24-0350_DATABASE_1_log,,,,,,
2267,3,2022-10-22 03:34:46.353,-0.009,0,0,2022-10-24-0350_DATABASE_3_log,,,,,,
2268,1,2022-10-22 03:34:46.355,0.177,0,0,2022-10-24-0351_DATABASE_1_log,,,,,,
2269,2,2022-10-22 03:34:46.355,0.092,0,0,2022-10-24-0351_DATABASE_2_log,,,,,,
2270,3,2022-10-22 03:34:46.356,-0.857,0,0,2022-10-24-0351_DATABASE_3_log,,,,,,
2271,4,2022-10-22 03:34:46.356,0.163,0,0,2022-10-24-0351_DATABASE_4_log,,,,,,
2272,1,2022-10-22 03:34:46.356,0.176,0,0,2022-10-24-0352_DATABASE_1_log,,,,,,
2273,3,2022-10-22 03:34:46.357,0.187,0,0,2022-10-24-0352_DATABASE_3_log,,,,,,
2274,1,2022-10-22 03:34:46.357,0.139,0,0,2022-10-24-0353_DATABASE_1_log,,,,,,
2275,2,2022-10-22 03:34:46.359,0.544,0,0,2022-10-24-0353_DATABASE_2_log,,,,,,
2276,3,2022-10-22 03:34:46.360,0.56,0,0,2022-10-24-0353_DATABASE_3_log,,,,,,
2277,4,2022-10-22 03:34:46.360,0.564,0,0,2022-10-24-0353_DATABASE_4_log,,,,,,
2278,1,2022-10-22 03:34:46.360,-0.417,0,0,2022-10-24-0354_DATABASE_1_log,,,,,,
2279,3,2022-10-22 03:34:46.361,-0.416,0,0,2022-10-24-0354_DATABASE_3_log,,,,,,
2280,1,2022-10-22 03:34:46.361,-0.415,0,0,2022-10-24-0355_DATABASE_1_log,,,,,,
2281,2,2022-10-22 03:34:46.361,-0.415,0,0,2022-10-24-0355_DATABASE_2_log,,,,,,
2282,3,2022-10-22 03:34:46.361,-0.415,0,0,2022-10-24-0355_DATABASE_3_log,,,,,,
2283,4,2022-10-22 03:34:46.362,-0.413,0,0,2022-10-24-0355_DATABASE_4_log,,,,,,
2284,1,2022-10-22 03:34:46.362,-0.407,0,0,2022-10-24-0356_DATABASE_1_log,,,,,,
2285,3,2022-10-22 03:34:46.362,-0.406,0,0,2022-10-24-0356_DATABASE_3_log,,,,,,
2286,1,2022-10-22 03:34:46.363,0.484,0,0,2022-10-24-0357_DATABASE_1_log,,,,,,
2287,3,2022-10-22 03:34:46.363,0.098,0,0,2022-10-24-0357_DATABASE_3_log,,,,,,
2288,1,2022-10-22 03:34:46.363,0.095,0,0,2022-10-24-0358_DATABASE_1_log,,,,,,
2289,2,2022-10-22 03:34:46.370,0.758,0,0,2022-10-24-0358_DATABASE_2_log,,,,,,
2290,3,2022-10-22 03:34:46.371,-0.181,0,0,2022-10-24-0358_DATABASE_3_log,,,,,,
2291,4,2022-10-22 03:34:46.371,-0.138,0,0,2022-10-24-0358_DATABASE_4_log,,,,,,
2292,1,2022-10-22 03:34:46.371,0.338,0,0,2022-10-24-0359_DATABASE_1_log,,,,,,
2293,3,2022-10-22 03:34:46.373,0.118,0,0,2022-10-24-0359_DATABASE_3_log,,,,,,
2294,1,2022-10-22 03:34:46.374,0.067,0,0,2022-10-24-0400_DATABASE_1_log,,,,,,
2295,2,2022-10-22 03:34:46.374,0.022,0,0,2022-10-24-0400_DATABASE_2_log,,,,,,
2296,3,2022-10-22 03:34:46.374,-0.416,0,0,2022-10-24-0400_DATABASE_3_log,,,,,,
2297,4,2022-10-22 03:34:46.375,0.147,0,0,2022-10-24-0400_DATABASE_4_log,,,,,,
2298,1,2022-10-22 03:34:46.375,0.226,0,0,2022-10-24-0401_DATABASE_1_log,,,,,,
2299,3,2022-10-22 03:34:46.375,0.768,0,0,2022-10-24-0401_DATABASE_3_log,,,,,,
2300,1,2022-10-22 03:34:46.376,0.775,0,0,2022-10-24-0402_DATABASE_1_log,,,,,,
2301,2,2022-10-22 03:34:46.376,0.775,0,0,2022-10-24-0402_DATABASE_2_log,,,,,,
2302,3,2022-10-22 03:34:46.378,0.776,0,0,2022-10-24-0402_DATABASE_3_log,,,,,,
2303,4,2022-10-22 03:34:46.379,0.776,0,0,2022-10-24-0402_DATABASE_4_log,,,,,,
2304,1,2022-10-22 03:36:33.176,0.791,0,0,2022-10-24-0404_DATABASE_1_log,,,,,,
2305,2,2022-10-22 03:36:33.293,0.791,0,0,2022-10-24-0404_DATABASE_2_log,,,,,,
2306,3,2022-10-22 03:50:40.221,0.816,0,0,2022-10-24-0404_DATABASE_3_log,,,,,,
2307,4,2022-10-22 03:50:46.199,0.837,0,0,2022-10-24-0404_DATABASE_4_log,,,,,,
2308,3,2022-10-22 03:51:25.629,0.855,0,0,2022-10-24-0405_DATABASE_3_log,,,,,,
2309,3,2022-10-22 03:51:36.525,0.856,0,0,2022-10-24-0406_DATABASE_3_log,,,,,,
2310,3,2022-10-22 03:51:47.461,-0.743,0,0,2022-10-24-0407_DATABASE_3_log,,,,,,
2311,3,2022-10-22 03:51:56.755,0.053,0,0,2022-10-24-0408_DATABASE_3_log,,,,,,
2312,3,2022-10-22 03:52:33.827,0.056,0,0,2022-10-24-0409_DATABASE_3_log,,,,,,
2313,3,2022-10-22 03:52:43.213,0.019,0,0,2022-10-24-0410_DATABASE_3_log,,,,,,
2314,3,2022-10-22 03:53:12.385,0.205,0,0,2022-10-24-0411_DATABASE_3_log,,,,,,
2315,3,2022-10-22 03:53:22.760,0.102,0,0,2022-10-24-0412_DATABASE_3_log,,,,,,
2316,3,2022-10-22 03:54:34.442,0.102,0,0,2022-10-24-0413_DATABASE_3_log,,,,,,
2317,3,2022-10-22 03:54:38.425,0.1,0,0,2022-10-24-0414_DATABASE_3_log,,,,,,
2318,3,2022-10-22 03:55:08.503,0.055,0,0,2022-10-24-0415_DATABASE_3_log,,,,,,
2319,3,2022-10-22 03:55:12.702,0.011,0,0,2022-10-24-0416_DATABASE_3_log,,,,,,
2320,3,2022-10-22 03:55:43.561,-0.753,0,0,2022-10-24-0417_DATABASE_3_log,,,,,,
2321,3,2022-10-22 04:11:27.899,0.075,0,0,2022-10-24-0418_DATABASE_3_log,,,,,,
2322,3,2022-10-22 04:11:29.589,0.056,0,0,2022-10-24-0419_DATABASE_3_log,,,,,,
2323,3,2022-10-22 04:11:28.761,0.017,0,0,2022-10-24-0420_DATABASE_3_log,,,,,,
2324,3,2022-10-22 04:11:27.913,0.143,0,0,2022-10-24-0421_DATABASE_3_log,,,,,,
2325,3,2022-10-22 04:11:28.674,0.421,0,0,2022-10-24-0422_DATABASE_3_log,,,,,,
2326,3,2022-10-22 17:00:38.524,0.156,0,0,2022-10-24-0423_DATABASE_3_log,,,,,,
2327,3,2022-10-22 17:00:38.525,0.2,0,0,2022-10-24-0424_DATABASE_3_log,,,,,,
2328,3,2022-10-22 17:00:38.525,0.179,0,0,2022-10-24-0425_DATABASE_3_log,,,,,,
2329,3,2022-10-22 17:00:38.526,0.418,0,0,2022-10-24-0426_DATABASE_3_log,,,,,,
2330,3,2022-10-22 17:00:38.526,0.302,0,0,2022-10-24-0427_DATABASE_3_log,,,,,,
2331,3,2022-10-22 17:00:38.527,0.381,0,0,2022-10-24-0428_DATABASE_3_log,,,,,,
2332,3,2022-10-22 17:00:38.527,0.098,0,0,2022-10-24-0429_DATABASE_3_log,,,,,,
2333,3,2022-10-22 17:00:38.528,0.105,0,0,2022-10-24-0430_DATABASE_3_log,,,,,,
2334,3,2022-10-22 17:00:38.528,0.225,0,0,2022-10-24-0431_DATABASE_3_log,,,,,,
2335,3,2022-10-22 17:00:38.529,-0.917,0,0,2022-10-24-0432_DATABASE_3_log,,,,,,
2336,3,2022-10-22 17:00:38.530,0.145,0,0,2022-10-24-0433_DATABASE_3_log,,,,,,
2337,3,2022-10-22 17:00:38.530,0.077,0,0,2022-10-24-0434_DATABASE_3_log,,,,,,
2338,3,2022-10-22 17:00:39.853,0.19,0,0,2022-10-24-0435_DATABASE_3_log,,,,,,
2339,3,2022-10-22 17:00:39.853,0.114,0,0,2022-10-24-0436_DATABASE_3_log,,,,,,
2340,3,2022-10-22 17:00:41.853,-0.001,0,0,2022-10-24-0437_DATABASE_3_log,,,,,,
2341,3,2022-10-22 17:00:41.853,-0.004,0,0,2022-10-24-0438_DATABASE_3_log,,,,,,
2342,3,2022-10-22 17:00:41.853,0.222,0,0,2022-10-24-0439_DATABASE_3_log,,,,,,
2343,3,2022-10-22 17:02:35.761,-0.882,0,0,2022-10-24-0440_DATABASE_3_log,,,,,,
2344,3,2022-10-22 17:02:35.755,-0.935,0,0,2022-10-24-0441_DATABASE_3_log,,,,,,
2345,3,2022-10-22 17:02:35.755,0.039,0,0,2022-10-24-0442_DATABASE_3_log,,,,,,
